DateTime,Entries,UniqueIPs
1520381635,2942,2942
1520383473,2748,2748
1520385457,2748,2748
1520387304,2749,2749
1520389277,2748,2748
1520391152,2745,2745
1520393132,2744,2744
1520394983,2737,2737
1520397040,2736,2736
1520398879,2736,2736
1520400805,2680,2680
1520402672,3028,3028
1520404670,2964,2964
1520406502,2964,2964
1520408486,2963,2963
1520410357,2965,2965
1520412360,2536,2536
1520414180,1517,1517
1520416338,1514,1514
1520418262,1512,1512
1520422100,1510,1510
1520424998,1509,1509
1520426907,1509,1509
1520428829,1503,1503
1520430753,1501,1501
1520432679,1499,1499
1520434585,1501,1501
1520436507,1503,1503
1520438498,1504,1504
1520440360,1507,1507
1520442274,1536,1536
1520444428,1535,1535
1520446450,1603,1603
1520448270,1606,1606
1520450195,1610,1610
1520452114,1611,1611
1520454030,1485,1485
1520455960,1491,1491
1520457856,1495,1495
1520460078,1500,1500
1520461951,1503,1503
1520463863,1503,1503
1520465792,1635,1635
1520467987,1703,1703
1520469944,1706,1706
1520472075,1707,1707
1520474104,1766,1766
1520475934,1770,1770
1520477907,1771,1771
1520479745,1773,1773
1520481779,1778,1778
1520483596,1789,1789
1520485577,1791,1791
1520487423,1671,1671
1520489420,1561,1561
1520491296,1197,1197
1520493299,1198,1198
1520495312,1200,1200
1520497510,1199,1199
1520499464,1201,1201
1520501474,1201,1201
1520503887,1205,1205
1520505864,1207,1207
1520507782,1208,1208
1520509953,1207,1207
1520511879,1209,1209
1520513788,1214,1214
1520515946,1212,1212
1520517884,1213,1213
1520519955,1211,1211
1520521936,1207,1207
1520523992,1205,1205
1520526019,1205,1205
1520528184,1176,1176
1520530109,1177,1177
1520532081,1206,1206
1520533944,1143,1143
1520535854,1144,1144
1520537777,1143,1143
1520539715,1142,1142
1520541615,1140,1140
1520543535,1135,1135
1520545470,1110,1110
1520547400,1106,1106
1520549307,1128,1128
1520551234,1126,1126
1520553137,1172,1172
1520555078,947,947
1520557002,941,941
1520558897,936,936
1520561803,875,875
1520563842,871,871
1520565645,868,868
1520567691,868,868
1520569696,855,855
1520571496,1071,1071
1520573324,956,956
1520575311,985,985
1520577188,983,983
1520579137,979,979
1520580991,978,978
1520582978,978,978
1520584825,975,975
1520587068,977,977
1520588926,978,978
1520590893,976,976
1520592790,977,977
1520594787,979,979
1520598594,977,977
1520600513,978,978
1520602723,1113,1113
1520604748,1110,1110
1520606678,1032,1032
1520608581,1033,1033
1520610506,1033,1033
1520612424,1035,1035
1520614345,1037,1037
1520616274,1042,1042
1520618194,1044,1044
1520620103,1082,1082
1520622076,1081,1081
1520623953,1078,1078
1520625878,1077,1077
1520627783,1078,1078
1520629860,1079,1079
1520631873,1082,1082
1520633673,1050,1050
1520635553,1035,1035
1520637441,1035,1035
1520639437,983,983
1520641280,986,986
1520643155,986,986
1520645142,990,990
