DateTime,AddedIPs,RemovedIPs
1520880742,42,47
1520881696,62,46
1520882671,63,66
1520883639,107,59
1520884574,197,59
1520885546,719,55
1520886495,434,75
1520888489,112,167
1520889613,29,1
1520890590,47,43
1520891539,22,52
1520892512,144,1263
1520893454,29,54
1520894427,65,53
1520895391,146,74
1520896590,194,64
1520897541,84,82
1520898514,70,32
1520899731,101,87
1520900656,42,52
1520901615,88,81
1520902586,53,75
1520903558,95,82
1520904494,58,81
1520905461,85,75
1520906422,77,67
1520907384,60,47
1520908347,89,74
1520909293,72,46
1520910280,69,62
1520911210,58,39
1520912180,83,60
1520913134,55,45
1520914110,108,84
1520915056,51,38
1520916019,98,71
1520916977,42,21
1520917943,113,73
1520918900,52,34
1520919867,63,61
1520920822,54,73
1520921777,108,58
1520922744,60,53
1520923705,77,45
1520924664,94,84
1520925619,57,36
1520926582,75,83
1520927562,51,42
1520928495,76,86
1520929487,51,45
1520930438,117,65
1520931376,68,74
1520932346,61,81
1520933294,31,65
1520934277,58,46
1520935226,39,46
1520936198,85,61
1520937141,88,68
1520938103,70,70
1520939070,74,60
1520940014,49,39
1520940994,56,48
1520941957,55,45
1520942900,66,58
1520943855,69,77
1520944820,64,52
1520945779,51,81
1520946742,34,31
1520947692,101,91
1520948681,87,70
1520949619,68,67
1520950588,76,70
1520951538,54,2
1520952512,71,104
1520953465,60,13
1520954416,49,45
1520955391,79,98
1520956333,48,4
1520957313,107,116
1520958261,65,50
1520959215,81,16
1520960204,53,121
1520961161,94,43
1520962096,53,12
1520963056,57,66
1520964023,80,75
1520965552,114,122
1520966652,67,46
1520967615,96,72
1520969889,155,118
1520970971,97,103
1520971971,54,42
1520972893,81,66
1520973861,65,39
1520974818,57,86
1520975780,306,74
1520976757,605,58
1520977723,169,1237
1520978666,125,68
1520979617,51,70
1520980591,63,8
1520981558,65,122
1520982529,92,38
1520983462,50,12
1520984418,65,86
1520985396,59,108
1520986343,103,44
1520987294,36,2
1520988272,122,159
1520989241,79,90
1520990176,63,14
1520991140,65,55
1520992107,101,145
1520993083,62,63
1520994013,42,49
1520994977,60,6
1520995947,69,112
1520996926,82,50
1520997862,38,7
1520998837,83,110
1520999787,30,78
1521000765,83,36
1521001702,36,83
1521002655,58,13
1521003619,55,63
1521004607,74,133
1521005544,57,86
1521006498,47,29
1521007473,64,158
1521008435,67,101
1521009374,70,12
1521010338,32,50
1521011308,79,158
1521012266,50,111
1521013212,66,9
1521014192,71,220
1521015142,95,23
1521016102,75,262
1521017058,76,111
1521018027,63,24
1521018987,57,70
1521019953,41,41
1521020896,58,11
1521021884,77,79
1521023058,61,72
1521024021,69,57
1521024977,51,70
1521025950,56,21
1521026896,41,76
1521027881,64,57
1521028817,48,7
1521029782,41,62
1521030756,54,100
1521032699,84,122
1521033614,25,5
1521034582,104,64
1521035539,43,52
1521036525,51,99
1521037453,37,2
1521038420,62,92
1521039370,68,4
1521040365,76,112
1521041292,52,15
1521042497,97,184
1521043530,49,60
1521044664,18,63
1521045859,143,99
1521046822,68,71
1521047790,54,60
1521048740,70,108
1521049697,41,20
1521050678,74,137
1521051634,77,79
1521052596,60,47
1521053532,32,6
1521054497,89,108
1521055456,47,49
1521056421,100,187
1521057388,71,100
1521058369,54,47
1521059292,56,4
1521060255,57,95
1521061220,56,74
1521062179,527,133
1521063138,562,15
1521064106,48,74
1521065059,173,1269
1521066014,38,40
1521066990,54,94
1521067951,55,82
1521068902,68,92
1521069856,32,64
1521070968,71,117
1521072041,64,87
1521072974,55,67
1521073955,46,92
1521075187,76,180
1521076108,57,5
1521077067,27,39
1521078023,96,126
1521078975,47,58
1521079949,68,65
1521080892,44,59
1521081863,74,76
1521082829,66,78
1521083795,53,25
1521084736,45,75
1521085710,59,55
1521086677,47,87
1521087618,35,36
1521088580,78,88
1521089562,48,56
1521090518,49,97
1521091459,46,73
1521092419,67,66
1521093394,35,52
1521094341,76,87
1521095296,46,56
1521096272,75,75
1521097219,61,98
1521098190,49,45
1521099146,73,125
1521100093,66,87
1521101086,90,97
1521102029,47,4
1521102978,68,127
1521103963,63,66
1521104908,87,60
1521105862,58,60
1521106816,42,55
1521107781,56,92
1521108742,98,74
1521109692,39,3
1521110678,68,40
1521111622,85,60
1521112579,64,44
1521113552,63,68
1521114499,68,44
1521115477,68,72
1521116943,103,148
1521118102,64,27
1521119318,78,134
1521120260,36,1
1521121483,91,147
1521122415,70,91
1521123389,49,19
1521124340,47,84
1521125305,68,62
1521126259,57,65
1521127219,58,31
1521128189,54,97
1521129165,66,75
1521130094,59,36
1521131063,35,76
1521132275,99,44
1521133241,75,92
1521134186,62,24
1521135148,62,89
1521136092,65,38
1521137098,83,112
1521138012,70,59
1521138983,66,7
1521139943,76,125
1521140909,82,58
1521141855,19,10
1521142814,79,110
1521143777,37,3
1521144739,100,110
1521145695,53,8
1521146665,87,115
1521147615,37,12
1521148585,193,177
1521149540,713,26
1521150496,379,87
1521151467,151,859
1521152424,38,54
1521153375,65,91
1521154344,50,59
1521155297,96,121
1521157200,148,135
1521158172,56,37
1521159158,71,109
1521160097,36,77
1521161084,59,79
1521162164,66,94
1521163090,69,74
1521164432,108,195
1521165379,65,124
1521166427,91,68
1521167549,88,131
1521168497,59,47
1521169580,98,115
1521170653,41,22
1521171614,125,124
