DateTime,AddedIPs,RemovedIPs
1521255721,80,80
1521256922,80,80
1521258122,80,80
1521259321,80,80
1521259922,80,80
1521260522,80,80
1521261721,80,80
1521262322,80,80
1521262921,80,80
1521264122,78,78
1521265322,80,80
1521265921,80,80
1521266522,80,80
1521267121,80,80
1521267721,80,80
1521268922,80,80
1521269522,80,80
1521270122,80,80
1521271322,80,80
1521272522,80,80
1521273721,80,80
1521274921,80,80
1521276122,80,80
1521276721,80,80
1521277321,80,80
1521278521,80,80
1521279721,80,80
1521280921,80,80
1521281521,80,80
1521282121,80,80
1521282721,80,80
1521283321,80,80
1521283922,80,80
1521284521,80,80
1521285721,80,80
1521286321,80,80
1521286921,80,80
1521288121,80,80
1521288722,80,80
1521289321,80,80
1521289921,80,80
1521290522,80,80
1521291722,80,80
1521292921,80,80
1521294121,80,80
1521295321,80,80
1521295921,80,80
1521296521,80,80
1521297122,80,80
1521297722,80,80
1521298321,80,80
1521298922,80,80
1521300121,80,80
1521301321,79,79
1521301922,80,80
1521302522,80,80
1521303722,80,80
1521304322,80,80
1521304922,80,80
1521305521,80,80
1521306121,80,80
1521307322,80,80
1521307921,80,80
1521308521,79,79
1521309121,80,80
1521309721,80,80
1521310321,80,80
1521310922,80,80
1521312122,80,80
1521313321,80,80
1521314522,80,80
1521315122,80,80
1521315721,80,80
1521316321,80,80
1521316921,80,80
1521317521,80,80
1521318121,80,80
1521318722,80,80
1521319321,80,80
1521320522,80,80
1521321122,80,80
1521321722,80,80
1521322922,80,80
1521323522,80,80
1521324121,80,80
1521324722,80,80
1521325322,80,80
1521326522,80,80
1521327121,80,80
1521327722,80,80
1521328922,80,80
1521330121,80,80
1521331321,80,80
1521332521,80,80
1521333122,80,80
1521333721,80,80
1521334921,80,80
1521335522,80,80
1521336121,80,80
1521336721,80,80
1521337322,80,80
1521337922,80,80
1521338522,80,80
1521339121,79,79
1521339721,80,80
1521340322,80,80
1521340922,80,80
1521341522,80,80
1521342121,80,80
1521343322,80,80
1521344522,80,80
1521345121,80,80
1521345722,80,80
1521346921,80,80
1521348121,80,80
1521348721,80,80
1521349321,80,80
1521350522,80,80
1521351121,80,80
1521351721,80,80
1521352922,80,80
1521353521,80,80
1521354122,80,80
1521354722,80,80
1521355321,79,79
1521355921,80,80
1521356521,80,80
1521357122,80,80
1521357721,80,80
1521358322,80,80
1521358922,80,80
1521360121,80,80
1521360721,80,80
1521361322,80,80
1521362522,80,80
1521363721,80,80
1521364322,80,80
1521364922,80,80
1521365522,80,80
1521366121,80,80
1521367321,80,80
1521368521,80,80
1521369121,80,80
1521369722,78,78
1521370322,79,79
1521370922,80,80
1521372121,80,80
