DateTime,Entries,UniqueIPs
1520118934,99,99
1520119725,100,100
1520120595,99,99
1520122549,97,97
1520125541,96,96
1520129687,95,95
1520131274,96,96
1520135181,98,98
1520136193,98,98
1520138581,101,101
1520140543,100,100
1520142102,99,99
1520144145,97,97
1520145807,96,96
1520149380,95,95
1520150206,96,96
1520151064,96,96
1520153833,97,97
1520158569,98,98
1520162085,99,99
1520163799,100,100
1520165538,99,99
1520168183,99,99
1520169337,96,96
1520170884,95,95
1520176571,96,96
1520178374,93,93
1520179152,93,93
1520181676,94,94
1520183460,93,93
1520184341,93,93
1520185277,94,94
1520186221,95,95
1520188595,96,96
1520188965,95,95
1520190939,93,93
1520192762,96,96
1520194260,97,97
1520197650,97,97
1520201709,98,98
1520202720,99,99
1520204184,101,101
1520206133,100,100
1520207172,99,99
1520210093,98,98
1520211088,97,97
1520212202,97,97
1520217271,95,95
1520219370,96,96
1520223377,95,95
1520226934,96,96
1520227913,95,95
1520229413,95,95
1520233976,94,94
1520234925,93,93
1520236768,92,92
1520237756,90,90
1520241353,91,91
1520245958,91,91
1520248561,90,90
1520249701,83,83
1520251837,84,84
1520253656,85,85
1520259059,86,86
1520262790,87,87
1520264467,88,88
1520268646,89,89
1520278957,88,88
1520279843,89,89
1520284372,90,90
1520286060,91,91
1520289766,90,90
1520291761,89,89
1520294219,90,90
1520298882,90,90
1520304172,88,88
1520309458,87,87
1520311257,89,89
1520312821,90,90
1520313287,91,91
1520320561,89,89
1520322641,88,88
1520323625,87,87
1520329495,86,86
1520330997,85,85
1520333453,87,87
1520334877,88,88
1520336164,87,87
1520338255,86,86
1520340055,85,85
1520342088,84,84
1520344608,86,86
1520346768,85,85
1520349303,88,88
1520350208,87,87
1520353807,88,88
1520355412,87,87
1520356440,88,88
1520358065,89,89
1520362793,89,89
1520366011,90,90
1520367304,90,90
1520372762,91,91
1520374095,92,92
1520376173,93,93
1520378176,92,92
1520379749,91,91
1520380667,92,92
1520381548,91,91
1520384227,90,90
1520385386,92,92
1520386362,93,93
1520389845,92,92
1520390582,93,93
1520398569,95,95
1520400526,96,96
1520403362,95,95
1520404632,90,90
1520406003,91,91
1520408481,92,92
