DateTime,AddedIPs,RemovedIPs
1520880742,33,40
1520881696,32,6
1520882671,40,32
1520883639,77,38
1520884574,174,23
1520885546,113,13
1520886495,55,31
1520888489,84,29
1520889613,27,14
1520890590,43,20
1520891539,12,2
1520892512,149,949
1520893454,16,10
1520894427,51,22
1520895391,96,20
1520896590,148,51
1520897541,48,9
1520898514,49,20
1520899731,74,26
1520900656,22,28
1520901615,65,23
1520902586,32,13
1520903558,61,17
1520904494,36,16
1520905461,57,20
1520906422,63,24
1520907384,42,6
1520908347,56,36
1520909293,48,9
1520910280,45,37
1520911210,43,4
1520912180,54,21
1520913134,46,20
1520914110,74,23
1520915056,39,18
1520916019,73,20
1520916977,36,19
1520917943,84,29
1520918900,32,24
1520919867,41,19
1520920822,28,25
1520921777,83,23
1520922744,32,33
1520923705,56,14
1520924664,52,16
1520925619,38,10
1520926582,37,22
1520927562,31,12
1520928495,44,9
1520929487,44,37
1520930438,67,13
1520931376,41,3
1520932346,47,12
1520933294,15,18
1520934277,34,31
1520935226,16,14
1520936198,59,13
1520937141,58,25
1520938103,37,21
1520939070,40,18
1520940014,27,3
1520940994,38,26
1520941957,34,19
1520942900,42,1
1520943855,42,22
1520944820,44,18
1520945779,20,12
1520946742,31,7
1520947692,53,17
1520948681,46,18
1520949619,54,25
1520950588,50,18
1520951538,40,8
1520952512,48,26
1520953465,35,19
1520954416,35,3
1520955391,49,15
1520956333,36,12
1520957313,60,34
1520958261,43,1
1520959215,66,24
1520960204,32,27
1520961161,72,16
1520962096,44,6
1520963056,38,24
1520964023,50,26
1520965552,68,37
1520966652,41,8
1520967615,45,27
1520969889,107,24
1520970971,56,20
1520971971,40,34
1520972893,45,3
1520973861,41,24
1520974818,30,17
1520975780,29,10
1520976757,20,13
1520977723,27,18
1520978666,132,935
1520979617,41,26
1520980591,50,17
1520981558,36,18
1520982529,59,26
1520983462,35,14
1520984418,40,25
1520985396,25,16
1520986343,68,9
1520987294,32,13
1520988272,73,17
1520989241,52,23
1520990176,58,13
1520991140,46,16
1520992107,64,11
1520993083,51,19
1520994013,32,19
1520994977,44,27
1520995947,39,17
1520996926,59,10
1520997862,29,44
1520998837,46,6
1520999787,15,45
1521000765,62,26
1521001702,19,19
1521002655,43,34
1521003619,32,21
1521004607,48,22
1521005544,36,17
1521006498,34,21
1521007473,31,19
1521008435,36,10
1521009374,47,7
1521010338,26,17
1521011308,47,30
1521012266,33,3
1521013212,53,1
1521014192,45,41
1521015142,58,26
1521016102,23,24
1521017058,42,19
1521018027,44,15
1521018987,33,19
1521019953,23,12
1521020896,41,22
1521021884,47,18
1521023058,37,27
1521024021,55,24
1521024977,36,23
1521025950,40,43
1521026896,15,3
1521027881,42,26
1521028817,36,22
1521029782,33,2
1521030756,41,34
1521032699,47,52
1521033614,14,7
1521034582,83,2
1521035539,36,36
1521036525,32,26
1521037453,26,2
1521038420,34,53
1521039370,41,4
1521040365,39,16
1521041292,48,26
1521042497,45,34
1521043530,32,12
1521044664,16,22
1521045859,93,31
1521046822,50,26
1521047790,35,32
1521048740,42,14
1521049697,26,20
1521050678,50,21
1521051634,46,37
1521052596,43,35
1521053532,23,11
1521054497,63,40
1521055456,40,26
1521056421,54,23
1521057388,41,24
1521058369,42,16
1521059292,44,24
1521060255,51,45
1521061220,33,7
1521062179,18,19
1521063138,21,32
1521064106,86,1131
1521065059,84,16
1521066014,27,18
1521066990,30,33
1521067951,34,6
1521068902,45,39
1521069856,18,7
1521070968,44,55
1521072041,37,19
1521072974,32,3
1521073955,33,33
1521075187,42,22
1521076108,43,2
1521077067,25,31
1521078023,72,11
1521078975,25,6
1521079949,48,33
1521080892,21,0
1521081863,60,13
1521082829,52,22
1521083795,46,25
1521084736,34,3
1521085710,42,39
1521086677,30,3
1521087618,28,29
1521088580,39,5
1521089562,34,22
1521090518,38,40
1521091459,32,6
1521092419,50,26
1521093394,17,9
1521094341,53,2
1521095296,36,24
1521096272,44,21
1521097219,38,13
1521098190,44,32
1521099146,42,21
1521100093,39,10
1521101086,57,35
1521102029,35,9
1521102978,45,17
1521103963,39,13
1521104908,44,11
1521105862,33,24
1521106816,32,10
1521107781,27,11
1521108742,62,15
1521109692,34,17
1521110678,47,7
1521111622,58,25
1521112579,42,9
1521113552,44,4
1521114499,45,8
1521115477,31,5
1521116943,58,17
