DateTime,AddedIPs,RemovedIPs
1520978521,39,0
1520979721,39,77
1520980921,40,87
1520982122,44,64
1520982722,37,44
1520983322,43,65
1520983922,10,13
1520984522,17,16
1520985121,34,0
1520985722,38,11
1520986321,40,29
1520986921,41,35
1520988122,46,124
1520988723,48,37
1520989322,35,44
1520990521,47,75
1520991722,44,0
1520992322,42,37
1520992922,28,0
1520993522,32,36
1520994121,47,46
1520994722,38,30
1520995322,31,71
1520995921,45,0
1520996521,34,27
1520997121,23,0
1520997722,44,23
1520998322,38,0
1520998921,26,0
1520999522,29,40
1521000122,41,0
1521001321,22,57
1521001922,8,42
1521002521,29,0
1521003722,27,57
1521004322,38,103
1521004921,34,0
1521006122,43,89
1521007322,20,22
1521008522,36,46
1521009121,34,0
1521009722,22,78
1521010321,11,0
1521010921,7,112
1521011522,45,49
1521012122,53,0
1521013322,52,29
1521013922,48,48
1521014522,48,98
1521015122,25,27
1521015722,49,29
1521016322,17,0
1521016921,36,0
1521017521,31,45
1521018122,46,19
1521018722,17,0
1521019321,42,36
1521020522,38,0
1521021722,22,32
1521022322,44,31
1521022922,36,100
1521023522,56,0
1521024121,43,80
1521024722,54,31
1521025322,18,0
1521025922,23,37
1521026522,36,0
1521027121,23,40
1521027722,33,73
1521028922,8,72
1521030122,44,65
1521030722,42,20
1521032521,50,99
1521033722,46,0
1521034922,35,35
1521036121,57,40
1521036722,34,28
1521037322,33,55
1521037921,41,13
1521038522,25,33
1521039121,23,0
1521039721,32,27
1521040321,30,40
1521040921,19,33
1521042121,11,37
1521042722,17,46
1521043922,29,23
1521044521,12,0
1521045122,34,72
1521045721,46,35
1521046922,42,55
1521047521,28,20
1521048122,4,36
1521049321,9,46
1521050521,24,34
1521051721,17,68
1521052321,5,22
1521052922,19,22
1521053522,11,0
1521054121,55,70
1521054721,18,106
1521055321,31,0
1521055921,45,0
1521056521,44,38
1521057122,29,49
1521057722,24,89
1521058322,40,0
1521058922,52,36
1521060121,16,39
1521061321,40,66
1521062521,40,0
1521063121,43,75
1521063722,28,24
1521064322,59,0
1521064921,41,23
1521066122,18,61
1521067321,18,28
1521068521,30,0
1521069121,29,59
1521069721,44,0
1521071521,53,74
1521072122,13,63
1521072721,5,38
1521073322,13,46
1521074522,38,12
1521075122,16,13
1521075721,26,0
1521076321,28,16
1521076922,17,58
1521077521,32,0
1521078122,7,0
1521078721,26,38
1521079321,65,50
1521080521,45,86
1521081721,49,58
1521082921,57,50
1521083521,39,81
1521084122,36,0
1521085321,38,74
1521085922,68,18
1521086521,22,0
1521087121,25,29
1521087721,10,0
1521088921,51,124
1521090121,36,51
1521090721,51,30
1521091322,45,0
1521092522,37,29
1521093122,38,28
1521093722,20,21
1521094922,22,0
1521095522,49,75
1521096121,53,0
1521096722,35,63
1521097321,50,0
1521097921,38,130
1521098521,49,23
1521099121,19,0
1521099722,41,28
1521100922,50,44
1521101522,34,86
1521102121,31,48
1521102721,22,0
1521103321,36,22
1521103921,66,21
1521104521,33,25
1521105122,18,93
1521105721,41,6
1521106322,45,0
1521106922,41,48
1521107521,30,0
1521108122,21,11
1521108721,39,0
1521109321,54,27
1521110521,32,97
1521111721,23,90
1521112922,15,47
1521113521,31,45
1521114122,55,0
1521115322,35,17
1521116521,31,37
1521117121,15,18
1521117721,56,0
1521118322,22,0
1521118922,13,26
1521119522,21,0
1521120121,36,44
1521120721,13,0
1521121321,48,70
1521121922,69,0
1521122521,41,49
1521123122,27,0
1521123722,35,63
